url	page_title	name	city_type	official_name	state	county	nickname	motto	population_total	population_city	population_estimate	population_rank	population_density	established_date	named_for	government_type	government_body	area_total	area_city	area_land	area_water	elevation	highest_elevation	timezone	summer_dst	zip_code	area_code	fips_code	gnis_feature_id	website	coordinates	coordinates_link
https://en.wikipedia.org/wiki/Arlington,_Illinois	Arlington, Illinois	Arlington, Illinois	Village	 	Illinois	Bureau	 	 	169	 	 	 	427.85/sq mi (165.06/km2)	 	 	 	 	0.40 sq mi (1.02 km2)	 	0.40 sq mi (1.02 km2)	0.00 sq mi (0.00 km2)  0%	 	 	UTC-6 (CST)	UTC-5 (CDT)	 	815 & 779	17-02102	 	 	41°28′20″N 89°14′49″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Illinois&params=41_28_20_N_89_14_49_W_type:city(169)_region:US-IL
https://en.wikipedia.org/wiki/Arlington,_Indiana	Arlington, Indiana	Arlington	Census-designated place	 	Indiana	Rush	 	 	408	 	 	 	276.05/sq mi (106.56/km2)	 	 	 	 	1.48 sq mi (3.84 km2)	 	1.48 sq mi (3.83 km2)	0.01 sq mi (0.01 km2)	922 ft (281 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	46104	765	 	430245	 	39°38′33″N 85°34′35″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Indiana&params=39_38_33_N_85_34_35_W_region:US-IN_type:city(408)
https://en.wikipedia.org/wiki/Arlington,_Iowa	Arlington, Iowa	Arlington, Iowa	City	 	Iowa	Fayette	 	 	419	 	 	 	417.75/sq mi (161.23/km2)	 	 	 	 	1.00 sq mi (2.60 km2)	 	1.00 sq mi (2.60 km2)	0.00 sq mi (0.00 km2)	1,129 ft (344 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50606	563	19-02845	0454230	 	42°44′53″N 91°40′18″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Iowa&params=42_44_53_N_91_40_18_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Kansas	Arlington, Kansas	Arlington, Kansas	City	 	Kansas	Reno	 	 	435	 	 	 	350/sq mi (140/km2)	 	Arlington, Massachusetts	 	 	1.23 sq mi (3.19 km2)	 	1.23 sq mi (3.19 km2)	0.00 sq mi (0.00 km2)	1,595 ft (486 m)	 	UTC-6 (CST)	UTC-5 (CDT)	67514	620	20-02325	 	 	37°53′47″N 98°10′41″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Kansas&params=37_53_47_N_98_10_41_W_region:US-KS_type:city_source:GNIS
https://en.wikipedia.org/wiki/Arlington,_Kentucky	Arlington, Kentucky	Arlington, Kentucky	City	 	Kentucky	Carlisle	 	 	264	 	 	 	702.13/sq mi (270.93/km2)	 	 	 	 	0.38 sq mi (0.97 km2)	 	0.38 sq mi (0.97 km2)	0.00 sq mi (0.00 km2)	351 ft (107 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	42021	270 & 364	21-02044	0486029	 	36°47′29″N 89°0′41″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Kentucky&params=36_47_29_N_89_0_41_W_region:US-KY_type:city(264)
https://en.wikipedia.org/wiki/Arlington,_Massachusetts	Arlington, Massachusetts	Arlington, Massachusetts	Town	 	Massachusetts	Middlesex	 	 	46,308	 	 	 	9,173.53/sq mi (3,541.18/km2)	1635	 	Representative town meeting	 	5.495 sq mi (14.235 km2)	 	5.048 sq mi (13.077 km2)	0.447 sq mi (1.158 km2)	46 ft (14 m)	 	UTC−5 (Eastern)	UTC−4 (Eastern)	 	339 / 781	25-01605	0619393	www.arlingtonma.gov	42°24′55″N 71°09′25″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Massachusetts&params=42_24_55_N_71_09_25_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Minnesota	Arlington, Minnesota	Arlington	City	 	Minnesota	Sibley	 	 	2,247	 	 	 	1,396.52/sq mi (539.25/km2)	 	 	Mayor – Council	 	1.61 sq mi (4.17 km2)	 	1.61 sq mi (4.17 km2)	0.00 sq mi (0.00 km2)	997 ft (304 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	55307	507	27-02152	2393985[3]	www.arlingtonmn.com	44°36′30″N 94°04′37″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Minnesota&params=44_36_30_N_94_04_37_W_region:US-MN_type:city(2247)
https://en.wikipedia.org/wiki/Arlington,_Nebraska	Arlington, Nebraska	Arlington, Nebraska	Village	 	Nebraska	Washington	 	 	1,300	 	 	 	2,173.91/sq mi (838.85/km2)	 	 	 	 	0.60 sq mi (1.55 km2)	 	0.60 sq mi (1.55 km2)	0.00 sq mi (0.00 km2)	1,211 ft (369 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	68002	402	31-01990[3]	2397985[2]	 	41°27′17″N 96°21′24″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Nebraska&params=41_27_17_N_96_21_24_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_New_York	Arlington, New York	Arlington, New York	Census-designated place	 	New York	Dutchess	 	 	3,010	 	 	 	4,942.53/sq mi (1,909.66/km2)	 	 	 	 	0.61 sq mi (1.58 km2)	 	0.61 sq mi (1.58 km2)	0.00 sq mi (0.00 km2)	187 ft (57 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	12603, 12604	845	36-02616	0942561	 	41°41′42″N 73°53′31″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_New_York&params=41_41_42_N_73_53_31_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Ohio	Arlington, Ohio	Arlington, Ohio	Village	 	Ohio	Hancock	 	 	1,492	 	 	 	1,900.64/sq mi (733.79/km2)	 	 	 	 	0.79 sq mi (2.03 km2)	 	0.79 sq mi (2.03 km2)	0.00 sq mi (0.00 km2)	863 ft (263 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	45814	419	39-02400[3]	1064342[2]	https://villageofarlington.com/	40°53′36″N 83°39′1″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Ohio&params=40_53_36_N_83_39_1_W_region:US-OH_type:city(1492)
https://en.wikipedia.org/wiki/Arlington,_Oregon	Arlington, Oregon	Arlington, Oregon	City	 	Oregon	Gilliam	 	 	628	 	 	 	246.27/sq mi (95.10/km2)	 	 	 	 	3.17 sq mi (8.21 km2)	 	2.55 sq mi (6.60 km2)	0.62 sq mi (1.61 km2)	285 ft (86.87 m)	 	UTC-8 (Pacific)	UTC-7 (Pacific)	97812, 97861	541	41-02800[3]	1167692[4]	https://www.cityofarlingtonoregon.com/	45°42′54″N 120°11′59″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Oregon&params=45_42_54_N_120_11_59_W_type:city(524)_region:US-OR_source:gnis-1167692
https://en.wikipedia.org/wiki/Arlington,_South_Dakota	Arlington, South Dakota	Arlington, South Dakota	City	 	South Dakota	 	 	 	915	 	 	 	532.60/sq mi (205.64/km2)	 	 	 	 	1.72 sq mi (4.45 km2)	 	1.72 sq mi (4.45 km2)	0.00 sq mi (0.00 km2)	1,841 ft (561 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	57212	605	46-02180	1267267[3]	www.arlingtonsd.com	44°21′49″N 97°08′02″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_South_Dakota&params=44_21_49_N_97_08_02_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Tennessee	Arlington, Tennessee	Arlington, Tennessee	Town	 	Tennessee	Shelby	 	 	14,549	 	 	 	628.47/sq mi (242.65/km2)	 	 	 	 	23.16 sq mi (59.99 km2)	 	23.15 sq mi (59.96 km2)	0.01 sq mi (0.03 km2)	282 ft (86 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	38002, 38028	901	47-01740[3]	1304869[4]	www.townofarlington.org	35°16′40″N 89°40′24″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Tennessee&params=35_16_40_N_89_40_24_W_region:US-TN_type:city(14549)
https://en.wikipedia.org/wiki/Arlington,_Texas	Arlington, Texas	Arlington	City	 	Texas	Tarrant	 	 	394,266	 	 	50th in the United States7th in Texas	4,113.79/sq mi (1,588.37/km2)	 	 	Council–Manager[2]	 	99.44 sq mi (257.54 km2)	 	95.84 sq mi (248.22 km2)	3.60 sq mi (9.32 km2)	604 ft (184 m)	 	UTC−6 (CST)	UTC−5 (CDT)	 	682,817, 214, 469, 945, 972	48-04000[8]	1372320[6]	www.arlingtontx.gov	32°42′18″N 97°07′22″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Texas&params=32_42_18_N_97_07_22_W_region:US-TX_type:city(394266)
https://en.wikipedia.org/wiki/Arlington,_Vermont	Arlington, Vermont	Arlington, Vermont	Town	 	Vermont	Bennington	 	 	2,457	 	 	 	58/sq mi (22.4/km2)	 	 	 	 	42.4 sq mi (109.9 km2)	 	42.2 sq mi (109.4 km2)	0.2 sq mi (0.5 km2)	581 ft (177 m)	 	UTC−5 (Eastern (EST))	UTC−4 (EDT)	 	802	50-01450[1]	1462027[2]	www.arlingtonvt.org	43°4′29″N 73°9′50″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Vermont&params=43_4_29_N_73_9_50_W_region:US-VT_type:city(2457)
https://en.wikipedia.org/wiki/Arlington,_Virginia	Arlington County, Virginia	Arlington County	County	 	Virginia	 	 	 	238,643	 	 	 	9,200/sq mi (3,500/km2)	 	Arlington House	 	 	26 sq mi (70 km2)	 	26 sq mi (70 km2)	0.2 sq mi (0.5 km2)  0.4%	 	 	UTC−5 (Eastern)	UTC−4 (EDT)	 	 	 	 	www.arlingtonva.us	38°52′49″N 77°06′30″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington_County,_Virginia&params=38.880278_N_77.108333_W_type:city_region:
https://en.wikipedia.org/wiki/Arlington,_Washington	Arlington, Washington	Arlington, Washington	City	 	Washington	Snohomish	 	 	19,868	 	20,075	 	2,024.45/sq mi (781.64/km2)	 	 	Mayor–council	 	9.81 sq mi (25.4 km2)	 	9.80 sq mi (25.4 km2)	0.01 sq mi (0.03 km2)	115 ft (35 m)	 	UTC-8 (PST)	UTC-7 (PDT)	98223	360	53-02585	1515947[4]	www.arlingtonwa.gov	48°10′52″N 122°8′20″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Washington&params=48_10_52_N_122_8_20_W_region:US_type:city
https://en.wikipedia.org/wiki/Arlington,_Wisconsin	Arlington, Wisconsin	Arlington, Wisconsin	Village	 	Wisconsin	Columbia	 	 	819	 	820	 	790.74/sq mi (305.38/km2)	 	 	 	 	1.04 sq mi (2.69 km2)	 	1.04 sq mi (2.69 km2)	0.00 sq mi (0.00 km2)	1,073 ft (327 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	 	55-02825[6]	1582713[3]	 	43°20′43″N 89°24′45″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Wisconsin&params=43_20_43_N_89_24_45_W_region:US-WI_type:city(819)
https://en.wikipedia.org/wiki/Arlington_County	Arlington County, Virginia	Arlington County	County	 	Virginia	 	 	 	238,643	 	 	 	9,200/sq mi (3,500/km2)	 	Arlington House	 	 	26 sq mi (70 km2)	 	26 sq mi (70 km2)	0.2 sq mi (0.5 km2)  0.4%	 	 	UTC−5 (Eastern)	UTC−4 (EDT)	 	 	 	 	www.arlingtonva.us	38°52′49″N 77°06′30″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington_County,_Virginia&params=38.880278_N_77.108333_W_type:city_region:
https://en.wikipedia.org/wiki/Arlington_Heights,_Illinois	Arlington Heights, Illinois	Arlington Heights	Village	 	Illinois	 	 	 	77,676	 	 	 	4,677.87/sq mi (1,806.10/km2)	 	 	Council–manager	 	16.64 sq mi (43.09 km2)	 	16.61 sq mi (43.01 km2)	0.03 sq mi (0.08 km2)	702 ft (214 m)	 	Central	 	60004, 60005, and 60006 (PO boxes)	847 and 224	17-02154	 	www.vah.com	42°5′42″N 87°58′51″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington_Heights,_Illinois&params=42_5_42_N_87_58_51_W_type:city(77676)_region:US-IL
https://en.wikipedia.org/wiki/Arlington_Heights,_Massachusetts	Arlington, Massachusetts	Arlington, Massachusetts	Town	 	Massachusetts	Middlesex	 	 	46,308	 	 	 	9,173.53/sq mi (3,541.18/km2)	1635	 	Representative town meeting	 	5.495 sq mi (14.235 km2)	 	5.048 sq mi (13.077 km2)	0.447 sq mi (1.158 km2)	46 ft (14 m)	 	UTC−5 (Eastern)	UTC−4 (Eastern)	 	339 / 781	25-01605	0619393	www.arlingtonma.gov	42°24′55″N 71°09′25″W	https://geohack.toolforge.org/geohack.php?pagename=Arlington,_Massachusetts&params=42_24_55_N_71_09_25_W_region:US_type:city
https://en.wikipedia.org/wiki/Arma,_Kansas	Arma, Kansas	Arma, Kansas	City	 	Kansas	Crawford	 	 	1,407	 	 	 	1,200/sq mi (470/km2)	 	W.F. Armacost	 	 	1.16 sq mi (3.00 km2)	 	1.13 sq mi (2.94 km2)	0.02 sq mi (0.06 km2)	1,004 ft (306 m)	 	UTC-6 (CST)	UTC-5 (CDT)	66712	620	20-02375	 	armakansas.org	37°32′35″N 94°42′08″W	https://geohack.toolforge.org/geohack.php?pagename=Arma,_Kansas&params=37_32_35_N_94_42_08_W_region:US_type:city
https://en.wikipedia.org/wiki/Armada,_Michigan	Armada, Michigan	Armada, Michigan	Village	 	Michigan	Macomb	 	 	1,684	 	 	 	2,284.94/sq mi (881.96/km2)	 	 	Village council	 	0.74 sq mi (1.91 km2)	 	0.74 sq mi (1.91 km2)	0.00 sq mi (0.00 km2)	745 ft (227 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	586	26-03520[5]	2397987[3]	www.villageofarmada.org	42°50′33″N 82°52′58″W	https://geohack.toolforge.org/geohack.php?pagename=Armada,_Michigan&params=42_50_33_N_82_52_58_W_type:city_region:US-MI_source:GNIS
https://en.wikipedia.org/wiki/Armagh,_Pennsylvania	Armagh, Pennsylvania	Armagh, Pennsylvania		 	Pennsylvania	Indiana	 	 	102	 	 	 	1,789.47/sq mi (686.19/km2)	1792	 	Borough Council	 	0.06 sq mi (0.15 km2)	 	0.06 sq mi (0.15 km2)	0.00 sq mi (0.00 km2)	 	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	 	42-03032	 	 	40°27′34″N 79°01′50″W	https://geohack.toolforge.org/geohack.php?pagename=Armagh,_Pennsylvania&params=40_27_34_N_79_01_50_W_region:US_type:city
https://en.wikipedia.org/wiki/Armbrust,_Pennsylvania	Armbrust, Pennsylvania	Armbrust, Pennsylvania		 	Pennsylvania	Westmoreland	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	968 ft (295 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	15616	724	 	1168397[1]	 	40°13′25″N 79°33′04″W	https://geohack.toolforge.org/geohack.php?pagename=Armbrust,_Pennsylvania&params=40_13_25_N_79_33_04_W_region:US-PA_type:city
https://en.wikipedia.org/wiki/Armington,_Illinois	Armington, Illinois	Armington	Village	 	Illinois	Tazewell	 	 	310	 	 	 	1,087.72/sq mi (420.19/km2)	 	 	 	 	0.28 sq mi (0.74 km2)	 	0.28 sq mi (0.74 km2)	0.00 sq mi (0.00 km2)	627 ft (191 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	309	17-02206	2397988[1]	 	40°20′23″N 89°18′52″W	https://geohack.toolforge.org/geohack.php?pagename=Armington,_Illinois&params=40_20_23_N_89_18_52_W_type:city(310)_region:US-IL
https://en.wikipedia.org/wiki/Arminto,_Wyoming	Arminto, Wyoming	Arminto, Wyoming	Unincorporated community	 	Wyoming	Natrona	 	 	5	 	 	 	 	 	 	 	 	 	 	 	 	6,053 ft (1,845 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	82630[1]	307	 	1584934[2]	 	43°10′44″N 107°15′27″W	https://geohack.toolforge.org/geohack.php?pagename=Arminto,_Wyoming&params=43_10_44_N_107_15_27_W_region:US_type:city
https://en.wikipedia.org/wiki/Armona,_California	Armona, California	Armona, California	Census-designated place	 	California	Kings	 	 	4,274	 	 	 	2,081.83/sq mi (803.81/km2)	 	 	 	 	2.05 sq mi (5.32 km2)	 	2.05 sq mi (5.32 km2)	0.00 sq mi (0.00 km2)  0%	239 ft (73 m)	 	UTC−8 (Pacific (PST))	UTC−7 (PDT)	93202	559	06-02700	1652665, 2407762	 	36°18′57″N 119°42′30″W	https://geohack.toolforge.org/geohack.php?pagename=Armona,_California&params=36_18_57_N_119_42_30_W_region:US-CA_type:city(4274)
https://en.wikipedia.org/wiki/Armonk,_New_York	Armonk, New York	Armonk, New York	CDP	 	New York	Westchester	 	 	4,495	 	 	 	757.50/sq mi (292.49/km2)	 	 	 	 	6.03 sq mi (15.61 km2)	 	5.93 sq mi (15.37 km2)	0.09 sq mi (0.24 km2)	387 ft (118 m)	 	UTC−5 (Eastern (EST))	UTC−4 (EDT)	 	914	36-02649	0942567	www.northcastleny.com	41°7′43″N 73°42′28″W	https://geohack.toolforge.org/geohack.php?pagename=Armonk,_New_York&params=41_7_43_N_73_42_28_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Armorel,_Arkansas	Armorel, Arkansas	Armorel, Arkansas	Census-designated place	 	Arkansas	Mississippi	 	 	312	 	 	 	223.8/sq mi (86.4/km2)	 	 	 	 	1.48 sq mi (3.8 km2)	 	1.39 sq mi (3.6 km2)	0.09 sq mi (0.2 km2)	259 ft (79 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	72310	870	05-02230	2805619[2]	 	35°55′20″N 89°48′03″W	https://geohack.toolforge.org/geohack.php?pagename=Armorel,_Arkansas&params=35_55_20_N_89_48_03_W_region:US_type:city
https://en.wikipedia.org/wiki/Armour,_South_Dakota	Armour, South Dakota	Armour, South Dakota	City	 	South Dakota	Douglas	 	 	698	 	 	 	739.41/sq mi (285.36/km2)	 	 	 	 	0.95 sq mi (2.47 km2)	 	0.94 sq mi (2.45 km2)	0.01 sq mi (0.02 km2)	1,519 ft (463 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	57313	605	46-02260[5]	1267268[3]	www.armoursd.com	43°19′08″N 98°20′41″W	https://geohack.toolforge.org/geohack.php?pagename=Armour,_South_Dakota&params=43_19_08_N_98_20_41_W_region:US_type:city
https://en.wikipedia.org/wiki/Armstrong,_Illinois	Armstrong, Illinois	Armstrong	Unincorporated community	 	Illinois	Vermilion County	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	212 m (696 ft)	 	 	 	61812	217	 	0403620[1]	 	40°18′23″N 87°52′40″W	https://geohack.toolforge.org/geohack.php?pagename=Armstrong,_Illinois&params=40_18_23_N_87_52_40_W_region:US_type:city
https://en.wikipedia.org/wiki/Armstrong,_Iowa	Armstrong, Iowa	Armstrong, Iowa	City	 	Iowa	Emmet	 	 	875	 	 	 	989.82/sq mi (382.17/km2)	 	 	 	 	0.88 sq mi (2.29 km2)	 	0.88 sq mi (2.29 km2)	0.00 sq mi (0.00 km2)	1,250 ft (381 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	50514	712	19-02935	0454236	www.armstrongiowa.net	43°23′45″N 94°28′51″W	https://geohack.toolforge.org/geohack.php?pagename=Armstrong,_Iowa&params=43_23_45_N_94_28_51_W_region:US_type:city
https://en.wikipedia.org/wiki/Armstrong,_Missouri	Armstrong, Missouri	Armstrong, Missouri	City	 	Missouri	Howard	 	 	243	 	 	 	296.34/sq mi (114.36/km2)	 	 	 	 	0.82 sq mi (2.12 km2)	 	0.82 sq mi (2.12 km2)	0.00 sq mi (0.00 km2)	846 ft (258 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	65230	660	29-01954[2]	0713388[3]	 	39°16′8″N 92°42′3″W	https://geohack.toolforge.org/geohack.php?pagename=Armstrong,_Missouri&params=39_16_8_N_92_42_3_W_region:US_type:city
https://en.wikipedia.org/wiki/Armstrong_Creek,_Wisconsin	Armstrong Creek, Wisconsin	Armstrong Creek, Wisconsin	Town	 	Wisconsin	Forest	 	 	409	 	 	 	8.4/sq mi (3.2/km2)	 	 	 	 	48.6 sq mi (126.0 km2)	 	48.0 sq mi (124.3 km2)	0.7 sq mi (1.7 km2)	1,476 ft (450 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	715 & 534	55-02950[2]	1582717[1]	 	45°40′2″N 88°29′7″W	https://geohack.toolforge.org/geohack.php?pagename=Armstrong_Creek,_Wisconsin&params=45_40_2_N_88_29_7_W_region:US-WI_type:city(409)
https://en.wikipedia.org/wiki/Armuchee,_Georgia	Armuchee, Georgia	Armuchee, Georgia	Unincorporated community	 	Georgia	Floyd, Chattooga	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	623 ft (190 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	30105	706/762	 	354390[1]	 	34°23′20″N 85°10′55″W	https://geohack.toolforge.org/geohack.php?pagename=Armuchee,_Georgia&params=34_23_20_N_85_10_55_W_region:US-GA_type:city
https://en.wikipedia.org/wiki/Arnaudville,_Louisiana	Arnaudville, Louisiana	Arnaudville, Louisiana		 	Louisiana	 	 	 	1,009	 	 	 	1,453.89/sq mi (561.52/km2)	 	 	 	 	0.71 sq mi (1.83 km2)	 	0.69 sq mi (1.80 km2)	0.01 sq mi (0.04 km2)	26 ft (8 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	337	22-03110	 	www.arnaudvillela.com	30°24′06″N 91°55′57″W	https://geohack.toolforge.org/geohack.php?pagename=Arnaudville,_Louisiana&params=30_24_06_N_91_55_57_W_type:city(1009)_region:US-LA
https://en.wikipedia.org/wiki/Arnegard,_North_Dakota	Arnegard, North Dakota	Arnegard, North Dakota	City	 	North Dakota	McKenzie	 	 	282	 	 	 	829.41/sq mi (319.87/km2)	 	 	 	 	0.34 sq mi (0.88 km2)	 	0.34 sq mi (0.88 km2)	0.00 sq mi (0.00 km2)	2,244 ft (684 m)	 	UTC-6 (CST)	UTC-5 (CDT)	58835	701	38-03220	1035915[2]	arnegardnd.com	47°48′30″N 103°26′33″W	https://geohack.toolforge.org/geohack.php?pagename=Arnegard,_North_Dakota&params=47_48_30_N_103_26_33_W_region:US-ND_type:city(282)
https://en.wikipedia.org/wiki/Arnett,_Oklahoma	Arnett, Oklahoma	Arnett, Oklahoma	Town	 	Oklahoma	Ellis	 	 	495	 	 	 	959.30/sq mi (370.23/km2)	 	 	 	 	0.52 sq mi (1.34 km2)	 	0.52 sq mi (1.34 km2)	0.00 sq mi (0.00 km2)	2,451 ft (747 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	73832	580	40-02800 [3]	2411646[2]	 	36°08′04″N 99°46′22″W	https://geohack.toolforge.org/geohack.php?pagename=Arnett,_Oklahoma&params=36_08_04_N_99_46_22_W_region:US_type:city
https://en.wikipedia.org/wiki/Arnett,_Raleigh_County,_West_Virginia	Arnett, Raleigh County, West Virginia	Arnett, West Virginia	Unincorporated community	 	West Virginia	Raleigh	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1,555 ft (474 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	25007	304 & 681	 	1553746[1]	 	37°50′00″N 81°25′48″W	https://geohack.toolforge.org/geohack.php?pagename=Arnett,_Raleigh_County,_West_Virginia&params=37_50_00_N_81_25_48_W_region:US-WV_type:city
https://en.wikipedia.org/wiki/Arnold,_California	Arnold, California	Arnold	census-designated place	 	California	Calaveras	 	 	3,288	 	 	 	362.63/sq mi (140.02/km2)	 	 	 	 	9.13 sq mi (23.65 km2)	 	9.07 sq mi (23.48 km2)	0.07 sq mi (0.17 km2)  0.42%	4,000 ft (1,219 m)	 	UTC−8 (Pacific (PST))	UTC−7 (PDT)	 	209	06-02770	1656296, 2407763	 	38°15′N 120°21′W	https://geohack.toolforge.org/geohack.php?pagename=Arnold,_California&params=38_15_N_120_21_W_region:US-CA_type:city(3288)
https://en.wikipedia.org/wiki/Arnold,_Maryland	Arnold, Maryland	Arnold, Maryland	Census-designated place	 	Maryland	Anne Arundel	 	 	24,064	 	 	 	2,224.24/sq mi (858.80/km2)	 	 	 	 	13.56 sq mi (35.11 km2)	 	10.82 sq mi (28.02 km2)	2.74 sq mi (7.09 km2)	128 ft (39 m)	 	UTC−5 (Eastern (EST))	UTC−4 (EDT)	21012	410	24-02275	582920[2]	 	39°01′55″N 76°30′10″W	https://geohack.toolforge.org/geohack.php?pagename=Arnold,_Maryland&params=39_01_55_N_76_30_10_W_region:US-MD_type:city
https://en.wikipedia.org/wiki/Arnold,_Michigan	Wells Township, Marquette County, Michigan	Wells Township, Michigan	Civil township	 	Michigan	Marquette	 	 	213	 	 	 	1.38/sq mi (0.53/km2)	 	 	 	 	155.15 sq mi (401.8 km2)	 	154.32 sq mi (399.7 km2)	0.83 sq mi (2.1 km2)	1,047 ft (319 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	906	26-103-85260[3]	1627242[4]	wellstownshipmarquettecounty.com	46°02′46″N 87°28′03″W	https://geohack.toolforge.org/geohack.php?pagename=Wells_Township,_Marquette_County,_Michigan&params=46_02_46_N_87_28_03_W_region:US-MI_type:city(213)
https://en.wikipedia.org/wiki/Arnold,_Missouri	Arnold, Missouri	Arnold, Missouri	City	 	Missouri	Jefferson	 	 	20,858	 	 	 	1,809.80/sq mi (698.79/km2)	 	 	 	 	11.53 sq mi (29.86 km2)	 	11.53 sq mi (29.85 km2)	0.00 sq mi (0.01 km2)	522 ft (159 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	63010	636	29-01972[5]	 	arnoldmo.org	38°25′47″N 90°22′24″W	https://geohack.toolforge.org/geohack.php?pagename=Arnold,_Missouri&params=38_25_47_N_90_22_24_W_region:US_type:city
https://en.wikipedia.org/wiki/Arnold,_Pennsylvania	Arnold, Pennsylvania	Arnold	City	 	Pennsylvania	Westmoreland	 	 	4,772	 	 	 	6,519.13/sq mi (2,516.92/km2)	1781	 	 	 	0.85 sq mi (2.21 km2)	 	0.73 sq mi (1.90 km2)	0.12 sq mi (0.31 km2)	 	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	 	 	42-03088	 	Official website	40°34′39″N 79°45′52″W	https://geohack.toolforge.org/geohack.php?pagename=Arnold,_Pennsylvania&params=40_34_39_N_79_45_52_W_region:US_type:city
https://en.wikipedia.org/wiki/Arnold_Air_Force_Base	Arnold Air Force Base			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	325 metres (1,066 ft) AMSL	 	 	 	 	 	 	 	www.arnold.af.mil	35°23′33″N 086°05′09″W	https://geohack.toolforge.org/geohack.php?pagename=Arnold_Air_Force_Base&params=35_23_33_N_086_05_09_W_
https://en.wikipedia.org/wiki/Arnold_Air_Force_Base,_Tennessee	Arnold Air Force Base, Tennessee			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Arnold_Township,_Custer_County,_Nebraska	Arnold Township, Custer County, Nebraska	Arnold Township	Township	 	Nebraska	Custer	 	 	769	 	 	 	5.6/sq mi (2.2/km2)	 	 	 	 	138.02 sq mi (357.47 km2)	 	137.96 sq mi (357.32 km2)	0.05 sq mi (0.14 km2)  0.04%	2,831 ft (863 m)	 	 	 	 	 	 	0837860	 	41°27′15″N 100°10′09″W	https://geohack.toolforge.org/geohack.php?pagename=Arnold_Township,_Custer_County,_Nebraska&params=41_27_15_N_100_10_09_W_region:US-NE_type:city(769)
